"c_custkey"|"revenue"|"c_acctbal"|"n_name"
73462|222505.0368|4679.73|"BRAZIL"
103745|222475.1614|9777.58|"VIETNAM"
5242|222455.6327|9534.60|"UNITED KINGDOM"
67574|222443.1271|624.29|"MOZAMBIQUE"
137848|222435.9924|4299.06|"ALGERIA"
137419|222423.7667|9471.45|"FRANCE"
138913|222395.7986|152.54|"SAUDI ARABIA"
37231|222386.6410|9118.13|"BRAZIL"
36715|222379.3043|5208.55|"INDIA"
138574|222359.5533|8030.99|"ALGERIA"
23576|222357.3677|4390.94|"CANADA"
64175|222316.9410|4406.28|"INDIA"
134440|222313.9735|-309.27|"FRANCE"
66961|222312.1752|4105.99|"PERU"
95779|222286.6095|4644.25|"PERU"
104735|222265.5738|-759.38|"EGYPT"
85102|222261.9152|2396.79|"MOROCCO"
84304|222259.5362|9326.08|"CANADA"
37936|222236.4762|1485.26|"KENYA"
18061|222216.3315|9877.46|"BRAZIL"
65654|222190.4265|-324.62|"VIETNAM"
102325|222175.3224|-496.95|"ROMANIA"
82156|222140.9494|737.27|"INDIA"
8174|222135.5481|4041.12|"BRAZIL"
101083|222117.6995|4232.36|"INDONESIA"
114682|222115.6535|5949.40|"VIETNAM"
35641|222112.6275|6789.09|"VIETNAM"
26359|222110.5703|5027.45|"SAUDI ARABIA"
17557|222105.0605|3786.00|"JORDAN"
16763|222095.2088|4884.10|"RUSSIA"
105514|222087.3292|7716.01|"KENYA"
127678|222062.3372|6946.34|"JORDAN"
107806|222060.6300|6228.21|"CANADA"
21163|222038.8537|4042.01|"CHINA"
86915|221979.8434|8761.38|"SAUDI ARABIA"
22948|221967.1922|-879.04|"RUSSIA"
145582|221943.9548|7442.09|"ROMANIA"
8891|221917.7226|-356.31|"CANADA"
48166|221885.7842|5128.78|"MOROCCO"
116329|221859.3019|9324.25|"RUSSIA"
34849|221802.5074|5266.35|"MOROCCO"
120892|221787.0527|8803.55|"ALGERIA"
98479|221775.1426|8995.29|"INDIA"
15199|221768.0665|8466.77|"EGYPT"
120503|221766.7844|6506.66|"FRANCE"
65554|221699.0553|5149.63|"CHINA"
142759|221681.0817|506.48|"ROMANIA"
111205|221665.9785|2616.36|"KENYA"
131899|221658.5949|220.70|"EGYPT"
54460|221658.1577|144.37|"JORDAN"
124301|221651.7306|4744.02|"UNITED KINGDOM"
43574|221646.3018|4646.07|"ALGERIA"
22478|221608.0487|7616.56|"EGYPT"
33604|221601.1079|5554.68|"INDONESIA"
55588|221539.1850|2928.02|"UNITED KINGDOM"
140984|221532.2010|6734.63|"UNITED STATES"
148604|221512.6452|-789.85|"IRAQ"
141761|221510.5230|9429.03|"GERMANY"
102128|221371.7080|2046.86|"INDONESIA"
148705|221336.6857|-370.82|"EGYPT"
721|221303.2689|3420.64|"VIETNAM"
111766|221301.6907|9914.30|"RUSSIA"
86218|221295.3553|792.91|"UNITED KINGDOM"
114040|221295.0780|7649.70|"INDONESIA"
149093|221270.5519|4682.98|"INDONESIA"
110876|221217.3306|7153.53|"UNITED STATES"
84653|221180.0928|9394.24|"SAUDI ARABIA"
29851|221179.7386|5135.77|"CHINA"
91546|221157.7060|6723.47|"ROMANIA"
45236|221148.3937|6742.09|"MOZAMBIQUE"
47107|221143.3392|5902.43|"EGYPT"
6662|221123.7624|1621.83|"IRAN"
104971|221071.7353|1651.17|"VIETNAM"
102955|221065.1897|185.98|"IRAQ"
12481|221033.1138|3094.89|"INDIA"
9136|221031.2382|2174.95|"ARGENTINA"
103321|221012.5294|2993.63|"RUSSIA"
132715|221005.4468|4878.29|"FRANCE"
17701|220990.4616|6995.42|"CHINA"
107584|220957.5426|6941.11|"INDIA"
88519|220937.5345|9404.46|"UNITED KINGDOM"
76054|220935.8657|3547.76|"INDONESIA"
56960|220933.6311|9730.27|"VIETNAM"
149452|220932.6928|730.54|"EGYPT"
148865|220916.4759|8273.14|"KENYA"
75728|220913.2632|-828.59|"MOROCCO"
148034|220912.2488|3330.23|"PERU"
66271|220889.6511|8823.08|"EGYPT"
87140|220889.1470|518.29|"INDIA"
41767|220872.2160|7417.56|"UNITED STATES"
142237|220869.3589|8343.55|"MOZAMBIQUE"
147431|220820.1667|257.72|"IRAQ"
13171|220819.0927|7233.78|"RUSSIA"
62255|220813.5929|4766.49|"ALGERIA"
85138|220811.3190|5865.13|"IRAN"
95188|220782.4327|-89.90|"KENYA"
99319|220773.3894|1588.57|"CANADA"
110935|220732.7045|8709.18|"IRAN"
7162|220664.2275|1152.41|"BRAZIL"
14224|220663.2368|8010.37|"SAUDI ARABIA"
20695|220662.2988|7703.99|"IRAQ"
129982|220658.3576|9053.36|"ETHIOPIA"
44813|220652.4459|4911.64|"RUSSIA"
118240|220614.2454|1873.76|"ETHIOPIA"
63001|220575.9172|9577.50|"ALGERIA"
31340|220543.3719|2291.19|"IRAQ"
95809|220542.9372|4916.12|"ETHIOPIA"
61378|220511.3924|6594.09|"CANADA"
39604|220505.5552|2785.04|"ALGERIA"
138392|220480.6951|-208.79|"CANADA"
145444|220480.6370|6679.07|"MOZAMBIQUE"
67819|220473.8849|2337.08|"ALGERIA"
83617|220472.6036|2058.00|"CHINA"
109889|220470.2414|7506.46|"KENYA"
146185|220446.9309|6888.54|"IRAN"
108850|220415.7147|1309.78|"CANADA"
138433|220394.6746|8536.98|"KENYA"
133372|220381.5038|-474.90|"INDONESIA"
146083|220380.2044|5056.75|"VIETNAM"
14251|220375.0188|3193.51|"IRAN"
65449|220346.3522|3921.55|"JORDAN"
55139|220334.1504|6766.66|"MOZAMBIQUE"
83717|220283.1456|2690.07|"KENYA"
99575|220281.9983|4580.21|"ALGERIA"
118033|220264.1414|7398.23|"UNITED KINGDOM"
65354|220246.9656|6239.76|"FRANCE"
60355|220214.0538|2996.70|"CHINA"
70741|220205.9700|1882.98|"GERMANY"
129634|220204.2952|5455.73|"IRAQ"
44722|220169.5498|3564.12|"PERU"
4732|220159.5724|-932.27|"ARGENTINA"
125686|220153.9093|8102.49|"INDONESIA"
134171|220153.6639|2197.01|"BRAZIL"
144784|220129.5228|5633.35|"BRAZIL"
147566|220112.4902|8713.74|"UNITED STATES"
68272|220064.6272|704.77|"GERMANY"
122536|220062.2572|5870.86|"ARGENTINA"
114646|220051.0685|7215.79|"CANADA"
110081|220037.4383|-756.64|"UNITED KINGDOM"
32129|220021.3891|6442.49|"FRANCE"
113914|220020.4235|2547.49|"FRANCE"
117217|220006.0938|2321.46|"MOROCCO"
65806|219995.4000|6907.31|"BRAZIL"
78497|219976.8940|8528.41|"IRAN"
145051|219970.7435|8453.46|"ETHIOPIA"
100699|219969.4754|6164.68|"FRANCE"
104194|219967.3184|8493.20|"IRAN"
118519|219946.5372|4516.58|"INDIA"
35995|219945.1424|7402.74|"RUSSIA"
74194|219932.8074|3868.93|"FRANCE"
80278|219910.9724|3967.08|"CHINA"
124751|219841.6902|6939.81|"PERU"
97060|219822.1979|-723.07|"IRAN"
122083|219810.8520|8982.48|"UNITED STATES"
38065|219771.1546|3537.40|"EGYPT"
125917|219749.6416|-715.30|"INDONESIA"
134363|219729.1992|4601.95|"PERU"
9502|219711.6417|-329.95|"UNITED STATES"
109513|219709.2503|9368.24|"BRAZIL"
90118|219685.1160|6987.35|"FRANCE"
74638|219663.8104|-444.84|"INDIA"
70241|219648.4101|5422.99|"UNITED KINGDOM"
111512|219621.3036|2460.83|"ARGENTINA"
51109|219608.2138|8880.40|"RUSSIA"
50383|219605.5234|354.85|"JAPAN"
94516|219605.3153|6809.21|"VIETNAM"
70723|219599.6748|306.10|"RUSSIA"
28528|219588.8272|-97.49|"INDIA"
59246|219570.8064|6267.20|"ROMANIA"
25795|219566.5790|7687.89|"GERMANY"
140299|219554.7944|536.03|"UNITED STATES"
29452|219544.6900|4390.87|"VIETNAM"
54547|219541.2291|6604.98|"KENYA"
115678|219534.3900|6597.29|"MOZAMBIQUE"
147701|219514.2506|-156.79|"SAUDI ARABIA"
81532|219465.0773|4708.25|"EGYPT"
97457|219455.3167|-98.46|"IRAN"
31651|219442.6268|5536.87|"EGYPT"
121607|219434.0369|6590.08|"GERMANY"
5440|219424.4640|3919.26|"CANADA"
110735|219406.5810|1887.99|"JORDAN"
69607|219400.8245|9705.01|"INDONESIA"
61276|219396.8008|6089.66|"CHINA"
22169|219394.6028|1652.21|"BRAZIL"
97033|219388.0385|-420.01|"EGYPT"
84361|219346.8874|4614.22|"ETHIOPIA"
64349|219346.4016|1412.93|"IRAQ"
11845|219326.3012|1708.65|"MOROCCO"
95266|219312.5500|-746.88|"RUSSIA"
111049|219285.9952|1028.57|"ETHIOPIA"
144416|219260.7390|8755.92|"JAPAN"
92168|219246.9757|1945.80|"CANADA"
10294|219246.5097|6047.09|"GERMANY"
82433|219242.3923|3848.65|"SAUDI ARABIA"
90877|219239.6124|3090.86|"CHINA"
138713|219227.0108|-5.61|"JORDAN"
138680|219222.4580|7120.48|"IRAQ"
73361|219197.6174|6175.61|"CANADA"
27245|219181.1886|4375.66|"MOROCCO"
87373|219177.5047|-539.92|"KENYA"
12355|219157.5895|1866.78|"JAPAN"
65107|219137.4376|9797.75|"UNITED KINGDOM"
49981|219080.4820|122.75|"CANADA"
80650|219080.0332|2814.87|"INDONESIA"
83104|219075.7892|950.15|"ALGERIA"
141445|219070.2926|6074.29|"ARGENTINA"
7582|219063.6299|-281.09|"BRAZIL"
76126|219052.1732|5792.76|"ROMANIA"
18406|219042.2381|5443.31|"JAPAN"
22258|219025.2485|2400.57|"CHINA"
88382|219021.8688|5992.40|"ROMANIA"
62995|219018.8939|1406.84|"IRAQ"
141019|219017.2733|4271.19|"JAPAN"
110402|219016.3074|4404.31|"JAPAN"
11248|219007.2350|9762.54|"GERMANY"
42076|219006.8389|1158.65|"RUSSIA"
82024|219002.8900|6767.46|"IRAN"
77494|219000.7816|9667.52|"ALGERIA"
134650|218983.8760|8938.11|"EGYPT"
63178|218980.0784|6354.69|"GERMANY"
44968|218942.2691|7138.22|"MOZAMBIQUE"
60746|218937.5171|8535.54|"UNITED STATES"
19015|218934.7361|8357.72|"MOROCCO"
36145|218889.6266|-411.65|"ALGERIA"
71660|218861.6293|857.88|"JAPAN"
11944|218856.8226|8660.35|"INDONESIA"
68962|218830.3946|2252.71|"MOZAMBIQUE"
53146|218814.2398|1795.02|"UNITED STATES"
105745|218764.0864|7969.22|"ARGENTINA"
100046|218710.4582|955.18|"CHINA"
75695|218674.3708|991.89|"ARGENTINA"
10961|218653.5689|1772.67|"BRAZIL"
57391|218557.6287|7340.78|"ETHIOPIA"
86983|218529.8752|7009.81|"SAUDI ARABIA"
33916|218501.7191|7891.46|"FRANCE"
72299|218427.9204|-606.43|"ETHIOPIA"
123917|218425.1010|2869.01|"UNITED STATES"
29405|218399.8346|6728.68|"RUSSIA"
129559|218398.6644|5507.53|"VIETNAM"
58888|218361.7893|9834.33|"GERMANY"
105499|218361.7492|3926.24|"GERMANY"
62345|218350.3690|7800.49|"PERU"
45985|218342.8842|4210.97|"PERU"
63247|218316.8902|-56.29|"FRANCE"
33460|218304.1361|9083.00|"CHINA"
9907|218285.0090|6959.14|"KENYA"
97120|218254.9545|5730.40|"INDIA"
142610|218241.3296|4040.35|"CHINA"
121913|218237.5080|4551.57|"IRAQ"
100192|218184.2410|9202.05|"PERU"
10403|218183.9913|8650.94|"IRAN"
102752|218183.4801|2477.66|"UNITED STATES"
148892|218175.7906|8814.33|"PERU"
3821|218167.6972|6046.85|"FRANCE"
1451|218162.0654|3274.30|"BRAZIL"
4043|218161.9555|4758.15|"UNITED STATES"
117422|218149.8860|5699.96|"JAPAN"
94715|218135.2831|605.34|"PERU"
95155|218101.0360|5521.27|"MOROCCO"
3151|218094.2447|8927.63|"VIETNAM"
143005|218077.1385|2821.92|"ARGENTINA"
3511|218061.0562|2271.01|"IRAQ"
9191|218060.8875|8912.86|"RUSSIA"
5392|218056.5944|8458.30|"ETHIOPIA"
96619|218056.5934|7255.48|"INDONESIA"
134542|218045.3043|1568.25|"JORDAN"
109942|218006.2120|548.66|"KENYA"
22234|218000.6875|5821.41|"FRANCE"
41842|217989.6560|6098.66|"FRANCE"
44188|217966.3827|-754.07|"IRAQ"
61822|217912.1096|6240.11|"VIETNAM"
62575|217894.9450|8950.83|"ALGERIA"
96956|217893.7850|8384.32|"PERU"
85736|217886.4910|334.53|"IRAN"
46372|217871.2454|8505.70|"CANADA"
32156|217823.2638|8238.58|"FRANCE"
3409|217802.4516|7741.84|"CANADA"
121096|217797.2518|5906.72|"JORDAN"
37918|217792.2692|6022.85|"SAUDI ARABIA"
95030|217776.2552|-425.03|"VIETNAM"
28058|217746.4480|2569.35|"BRAZIL"
84869|217745.8762|5421.63|"CANADA"
127528|217732.8299|2142.93|"PERU"
52156|217706.6229|503.40|"UNITED KINGDOM"
83021|217676.4510|5172.58|"CHINA"
119969|217674.3948|3408.56|"JAPAN"
52957|217665.2012|4616.42|"CANADA"
93097|217660.0536|5071.38|"JAPAN"
52159|217602.7910|198.20|"ALGERIA"
129805|217589.1822|4866.41|"INDONESIA"
113213|217552.1820|9463.28|"IRAN"
37675|217547.0535|1578.74|"RUSSIA"
79337|217518.1308|7254.87|"EGYPT"
118834|217513.6324|-109.73|"VIETNAM"
73813|217486.7154|373.43|"CHINA"
79717|217372.6828|1232.31|"BRAZIL"
70579|217352.3300|2435.53|"GERMANY"
82550|217329.6226|4458.36|"JAPAN"
52543|217321.6200|2139.69|"KENYA"
56332|217317.6220|6359.66|"ETHIOPIA"
53431|217274.0477|3540.41|"UNITED STATES"
24580|217243.1082|5889.38|"MOZAMBIQUE"
80501|217182.3378|377.18|"PERU"
92668|217178.0110|928.13|"JORDAN"
126392|217126.8448|7706.43|"IRAN"
22859|217113.8150|2168.47|"CHINA"
111691|217105.1764|5261.79|"CHINA"
33641|217095.4428|4685.38|"RUSSIA"
34231|217043.7879|-501.86|"IRAN"
127690|216993.8473|1975.68|"ALGERIA"
32044|216988.0313|2985.52|"ARGENTINA"
136654|216973.0685|5147.38|"JAPAN"
58624|216971.2964|4420.79|"INDONESIA"
66970|216949.4510|736.80|"KENYA"
95476|216947.5006|9821.64|"SAUDI ARABIA"
37376|216933.4757|7393.66|"UNITED STATES"
76567|216898.9790|4767.41|"RUSSIA"
45119|216890.2083|6454.13|"ROMANIA"
42695|216858.2664|7421.24|"BRAZIL"
578|216819.2935|6181.23|"KENYA"
91772|216757.8682|1548.56|"ETHIOPIA"
58330|216726.2161|8435.23|"MOROCCO"
47374|216716.8354|6884.15|"IRAQ"
126892|216708.2381|-784.73|"BRAZIL"
81559|216700.0014|7181.93|"INDONESIA"
26276|216662.2162|5032.00|"ARGENTINA"
60226|216658.3886|6245.26|"RUSSIA"
61616|216648.4016|6786.44|"VIETNAM"
26012|216625.3165|6929.87|"IRAQ"
57359|216592.5460|-477.31|"VIETNAM"
105548|216589.8486|-987.63|"INDONESIA"
70057|216571.5644|5019.26|"EGYPT"
133732|216547.2795|1448.03|"JORDAN"
126637|216522.2714|-516.40|"INDIA"
57598|216511.5353|2793.04|"KENYA"
100003|216470.4756|72.71|"ETHIOPIA"
39944|216465.8683|1375.59|"JAPAN"
74672|216436.6810|2629.11|"BRAZIL"
89077|216428.5355|5889.58|"KENYA"
54517|216372.3306|7658.82|"BRAZIL"
19759|216364.0672|7520.58|"CANADA"
1805|216315.2360|-274.75|"INDONESIA"
126703|216273.4042|9058.43|"GERMANY"
69751|216253.8785|2085.98|"CHINA"
24679|216250.1317|7734.51|"RUSSIA"
149191|216232.1066|1052.89|"INDONESIA"
53290|216214.9802|9514.89|"FRANCE"
46901|216208.8815|2977.47|"IRAN"
19288|216204.6268|5887.12|"RUSSIA"
727|216200.4090|807.37|"CHINA"
78335|216184.9624|-786.42|"IRAQ"
48329|216157.7125|2864.67|"CHINA"
54160|216155.1135|171.90|"JAPAN"
122260|216152.4885|1239.75|"KENYA"
84985|216151.7896|7493.62|"INDONESIA"
27820|216141.9446|4756.20|"ETHIOPIA"
5452|216137.9533|2561.25|"IRAN"
115856|216136.3044|8455.21|"EGYPT"
146468|216081.5199|5349.74|"INDIA"
19474|216079.9478|2436.98|"MOZAMBIQUE"
3095|216062.0070|8829.21|"IRAQ"
126895|216016.3620|6589.27|"UNITED STATES"
86254|216012.2868|5831.61|"EGYPT"
99851|215980.8110|5447.55|"ALGERIA"
2224|215960.0573|2521.46|"JORDAN"
67177|215952.3352|2003.76|"CHINA"
90499|215932.0880|6283.31|"FRANCE"
56020|215917.7238|478.96|"SAUDI ARABIA"
102787|215896.8806|5235.11|"ALGERIA"
63860|215865.3559|5229.97|"FRANCE"
55931|215864.0144|7329.02|"PERU"
67876|215863.8841|2835.90|"CHINA"
107527|215860.5854|7433.51|"CHINA"
48511|215839.8350|20.35|"INDONESIA"
63536|215817.9925|2588.43|"FRANCE"
92303|215812.9290|1558.24|"ARGENTINA"
85412|215803.7085|2900.27|"MOZAMBIQUE"
32048|215797.6848|91.47|"ARGENTINA"
126331|215764.6194|4049.88|"ALGERIA"
54064|215747.2926|-717.69|"INDONESIA"
118379|215687.6530|6489.78|"CANADA"
140617|215661.9502|6963.81|"GERMANY"
5311|215654.3152|432.35|"IRAN"
26951|215626.9958|4778.85|"IRAN"
15313|215525.8445|3736.57|"MOZAMBIQUE"
20108|215507.6596|-699.65|"VIETNAM"
104371|215499.1938|5932.68|"CHINA"
29873|215488.4514|2360.97|"MOROCCO"
104017|215481.2098|4144.75|"EGYPT"
85783|215456.1377|3523.65|"UNITED KINGDOM"
123955|215441.8760|7687.57|"FRANCE"
85003|215435.0761|4546.23|"CANADA"
72619|215429.2422|7992.26|"UNITED STATES"
1450|215406.0238|857.70|"CANADA"
21214|215380.5875|9530.23|"UNITED KINGDOM"
72872|215351.7017|3307.76|"CANADA"
124262|215345.8058|7638.60|"EGYPT"
89887|215333.6325|4361.73|"MOZAMBIQUE"
55541|215332.6322|-411.60|"CHINA"
24439|215302.2197|9043.76|"MOROCCO"
88588|215302.1734|5130.42|"EGYPT"
39211|215283.2186|4556.17|"JAPAN"
23812|215282.4346|5472.91|"IRAQ"
58844|215265.5008|3892.42|"ARGENTINA"
108691|215234.4954|2146.61|"UNITED STATES"
53308|215227.5974|8052.70|"FRANCE"
43051|215224.2046|5864.01|"JORDAN"
140873|215201.4599|5378.30|"GERMANY"
13205|215176.1550|6027.25|"VIETNAM"
78250|215170.9698|3501.08|"IRAN"
123814|215161.8092|-148.47|"INDONESIA"
68509|215125.6440|3318.90|"GERMANY"
34823|215082.6083|1993.64|"PERU"
61537|215073.6687|5549.60|"IRAN"
18724|215033.3969|323.51|"PERU"
136738|215024.7785|6692.96|"RUSSIA"
14930|215017.8100|-950.39|"ALGERIA"
71435|214977.6624|-935.18|"INDONESIA"
12292|214940.2718|219.89|"IRAN"
47167|214915.0676|1733.97|"RUSSIA"
7694|214911.0072|879.65|"GERMANY"
116914|214876.5242|3401.04|"BRAZIL"
39619|214841.1710|4504.13|"EGYPT"
45646|214821.5528|1097.17|"ALGERIA"
16606|214816.4471|-406.71|"INDIA"
71755|214797.5686|6418.13|"KENYA"
57583|214777.8748|125.89|"JAPAN"
29368|214768.8935|8493.60|"KENYA"
124195|214760.8659|1034.38|"ARGENTINA"
102514|214753.6508|4045.39|"PERU"
34141|214678.4443|2925.55|"PERU"
143494|214665.1326|8209.58|"MOROCCO"
93142|214662.0121|4344.24|"INDIA"
20137|214656.5138|158.77|"UNITED KINGDOM"
118849|214646.6657|1345.52|"JORDAN"
98549|214638.2727|7853.89|"RUSSIA"
50630|214636.2052|2607.98|"ETHIOPIA"
85858|214617.9333|585.01|"EGYPT"
1898|214600.6042|7975.89|"MOZAMBIQUE"
131506|214599.5139|9001.22|"CANADA"
140908|214567.6675|5754.68|"MOROCCO"
131986|214565.5677|380.51|"ALGERIA"
58583|214544.8756|5459.83|"FRANCE"
126649|214537.9290|8519.09|"CHINA"
129484|214532.2102|8090.22|"VIETNAM"
88648|214527.5539|6609.13|"EGYPT"
3005|214510.4287|874.34|"MOZAMBIQUE"
111958|214478.1372|3155.37|"PERU"
13808|214472.1216|7338.49|"CHINA"
144781|214452.0360|7777.06|"MOROCCO"
119527|214443.6377|6358.07|"PERU"
51019|214442.2984|673.27|"CHINA"
77452|214393.3488|1748.26|"ROMANIA"
6457|214350.7364|9754.94|"BRAZIL"
145150|214305.5898|6037.67|"VIETNAM"
32545|214301.2759|-266.21|"GERMANY"
100939|214300.2772|4413.94|"KENYA"
45316|214233.2702|1114.97|"UNITED KINGDOM"
128995|214209.7164|9546.88|"GERMANY"
129313|214198.2879|832.94|"EGYPT"
134776|214102.6612|9572.40|"SAUDI ARABIA"
148256|214100.4902|2284.84|"GERMANY"
63676|214036.6562|6733.66|"SAUDI ARABIA"
149834|214030.4724|4858.79|"FRANCE"
147635|214023.6988|369.35|"JORDAN"
98875|214010.6229|-126.08|"ETHIOPIA"
91189|214008.2416|166.87|"KENYA"
119941|213979.6062|8524.37|"INDONESIA"
83969|213948.8668|-140.13|"GERMANY"
17408|213943.2776|-213.50|"MOROCCO"
63356|213943.0006|1706.53|"VIETNAM"
79918|213941.0912|719.15|"VIETNAM"
49390|213928.9656|-141.16|"ROMANIA"
133754|213911.2187|7145.99|"INDONESIA"
28342|213890.1946|7913.89|"EGYPT"
23260|213873.6327|498.77|"GERMANY"
48748|213872.0364|3279.53|"INDONESIA"
101551|213842.7738|1440.69|"INDIA"
70630|213836.5106|-453.78|"ROMANIA"
56917|213790.5275|7415.79|"ETHIOPIA"
52603|213787.6032|3684.00|"UNITED STATES"
72760|213761.1842|5645.45|"ETHIOPIA"
149563|213709.5707|5893.69|"INDONESIA"
39241|213684.3966|8924.31|"JORDAN"
44516|213647.7263|3444.29|"UNITED STATES"
30745|213637.3676|9023.96|"UNITED STATES"
31304|213634.8010|3403.58|"BRAZIL"
128789|213599.3028|5340.30|"MOROCCO"
81823|213563.2662|7572.52|"INDIA"
90217|213559.6237|655.90|"CANADA"
21409|213543.8837|3475.37|"GERMANY"
3988|213530.1479|9537.14|"EGYPT"
104953|213524.8890|6386.39|"IRAQ"
118960|213456.8295|7790.61|"UNITED KINGDOM"
137923|213456.5463|5814.20|"CANADA"
72889|213456.4260|9618.09|"ALGERIA"
94672|213415.4644|8371.99|"UNITED KINGDOM"
10615|213399.5836|21.56|"ALGERIA"
135890|213373.7080|9709.12|"INDIA"
89732|213347.1283|9613.76|"ROMANIA"
81092|213334.7732|1237.37|"UNITED KINGDOM"
108881|213329.7768|4254.81|"JAPAN"
70312|213316.9575|478.04|"CANADA"
48580|213315.2246|241.59|"JORDAN"
144388|213313.5400|7975.29|"UNITED KINGDOM"
108616|213253.9049|2464.65|"RUSSIA"
5009|213235.9783|3535.03|"INDONESIA"
80926|213223.3372|2064.20|"INDONESIA"
123397|213185.4965|8739.36|"EGYPT"
51577|213177.5598|7088.52|"UNITED KINGDOM"
101140|213151.7204|-685.25|"INDIA"
70637|213137.5758|1028.58|"CANADA"
5665|213130.5041|3686.65|"VIETNAM"
24526|213092.2695|2039.37|"PERU"
88354|213053.7718|8715.04|"JORDAN"
68905|213036.2440|2127.71|"MOZAMBIQUE"
123529|213031.5169|-384.79|"PERU"
116395|213016.9356|9779.38|"INDIA"
22558|213012.7682|9124.36|"MOZAMBIQUE"
130399|213008.4501|1698.42|"BRAZIL"
34951|212999.0324|-676.65|"FRANCE"
1396|212973.0607|7149.43|"CANADA"
26753|212967.8937|5706.74|"RUSSIA"
117439|212928.9016|8857.88|"SAUDI ARABIA"
130505|212909.9949|8008.22|"MOROCCO"
10810|212909.1171|1339.69|"ROMANIA"
72967|212894.5316|5172.63|"ALGERIA"
94126|212852.3025|4756.78|"BRAZIL"
113549|212833.3228|5702.91|"INDONESIA"
142121|212820.2156|7128.68|"JORDAN"
74227|212811.8844|57.35|"ALGERIA"
15148|212790.6838|7208.47|"FRANCE"
4825|212772.2318|-376.29|"CANADA"
103946|212767.3314|5574.51|"MOROCCO"
67459|212728.8857|3049.10|"FRANCE"
126701|212701.2677|7197.19|"SAUDI ARABIA"
127046|212695.7506|9995.28|"PERU"
105520|212617.0790|2036.21|"JORDAN"
41254|212613.1890|7819.86|"GERMANY"
43432|212583.5099|2003.09|"ARGENTINA"
50215|212563.2677|3711.17|"CHINA"
54922|212519.5245|6763.87|"IRAN"
144820|212478.4884|491.23|"ALGERIA"
67105|212448.3374|4759.23|"EGYPT"
49201|212439.1935|2008.09|"ARGENTINA"
144577|212408.7419|-886.21|"BRAZIL"
18556|212356.6879|9415.07|"CANADA"
61601|212322.1673|5550.33|"INDONESIA"
114443|212266.7097|-524.08|"CHINA"
43840|212259.0549|2762.29|"IRAQ"
78598|212149.5048|1210.49|"UNITED STATES"
85505|212135.4711|1411.68|"IRAQ"
54967|212129.5890|7935.80|"BRAZIL"
76231|212127.7386|9283.24|"MOROCCO"
119215|212120.6802|-275.81|"INDONESIA"
104269|212086.5920|2306.07|"RUSSIA"
15164|212061.2694|9359.18|"EGYPT"
72541|212059.8183|6673.15|"INDONESIA"
100909|212056.1539|9815.62|"MOROCCO"
133298|212053.0517|8972.74|"ALGERIA"
69944|212048.1328|-71.07|"EGYPT"
141080|211960.2084|266.48|"EGYPT"
46405|211950.5454|9900.77|"INDONESIA"
120970|211933.8011|8027.13|"KENYA"
30547|211932.3483|8258.62|"ALGERIA"
149989|211909.8892|3490.85|"VIETNAM"
95158|211899.9353|5848.10|"JORDAN"
7948|211892.9110|-850.49|"ALGERIA"
24559|211884.6461|1760.71|"UNITED STATES"
130277|211875.0486|5209.06|"UNITED STATES"
138892|211864.2779|3683.20|"FRANCE"
118852|211861.5846|2443.76|"KENYA"
109375|211851.8836|586.78|"PERU"
33368|211821.8382|8246.64|"GERMANY"
47587|211808.9202|7578.73|"EGYPT"
41740|211795.3508|1406.35|"MOROCCO"
146818|211785.3632|5023.99|"CHINA"
125519|211731.0270|5897.50|"IRAQ"
118210|211727.2050|8221.24|"MOZAMBIQUE"
20959|211719.0785|1551.42|"GERMANY"
54361|211709.0948|4304.92|"GERMANY"
109357|211693.3935|3376.18|"ETHIOPIA"
122822|211691.0015|4729.51|"ROMANIA"
33719|211688.4101|-187.28|"CANADA"
33106|211686.1638|-422.03|"INDIA"
102050|211678.9710|2632.28|"INDONESIA"
102149|211656.3748|4907.75|"MOROCCO"
109645|211629.2436|-320.54|"CHINA"
45802|211628.9498|3325.23|"GERMANY"
54998|211613.3306|1111.92|"CANADA"
81031|211608.8977|2717.10|"UNITED KINGDOM"
85987|211606.7134|4957.81|"UNITED STATES"
138409|211590.7982|6544.78|"RUSSIA"
130382|211551.4181|2204.54|"SAUDI ARABIA"
38594|211550.0454|9463.46|"SAUDI ARABIA"
101962|211548.2625|4666.08|"FRANCE"
106145|211523.7332|5871.81|"INDIA"
89233|211487.7346|2356.19|"FRANCE"
110095|211485.9153|261.69|"IRAQ"
75559|211480.8718|2977.30|"PERU"
135397|211475.1391|2812.45|"UNITED STATES"
58346|211470.4328|-308.68|"VIETNAM"
139570|211467.4921|4851.85|"IRAQ"
4964|211441.7544|-630.92|"BRAZIL"
102997|211425.9987|3465.65|"ALGERIA"
88825|211418.1099|8692.42|"RUSSIA"
122011|211416.6489|4741.70|"PERU"
132692|211412.6534|4044.75|"ARGENTINA"
90814|211362.8968|7052.77|"PERU"
70336|211353.5163|6642.90|"FRANCE"
122620|211333.0049|5300.17|"RUSSIA"
2542|211329.3543|9105.31|"FRANCE"
115361|211318.4227|4074.40|"PERU"
67285|211292.3998|4742.06|"INDIA"
125776|211289.5803|8163.28|"VIETNAM"
109462|211286.5552|3298.15|"VIETNAM"
24707|211280.5339|5481.62|"UNITED STATES"
8608|211216.9591|2426.37|"ARGENTINA"
137794|211150.7353|8761.68|"INDONESIA"
